waktu,ax,ay,az,mean,rms,,label,,timestamp
5/4/2026 10:45,-0.14,-0.62,0.84,0.03,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:45:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:45,0.11,-0.47,1.15,0.26,0.72,,1,,"10.173.63.72 - - [04/May/2026 10:45:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:45,-0.55,0.82,0.82,0.36,0.74,,1,,"10.173.63.72 - - [04/May/2026 10:45:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:45,0.35,-0.75,1.09,0.23,0.79,,1,,"10.173.63.72 - - [04/May/2026 10:45:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.51,0.66,1.04,0.74,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:46:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.89,-0.15,1.13,0.62,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:46:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.65,-0.2,0.96,0.47,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:46:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.22,-0.57,0.9,0.04,0.63,,1,,"10.173.63.72 - - [04/May/2026 10:46:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.86,0.91,0.84,0.87,0.87,,1,,"10.173.63.72 - - [04/May/2026 10:46:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.46,-0.76,1.12,-0.03,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:46:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.09,0.21,1.15,0.42,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:46:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.72,0.78,0.89,0.8,0.8,,1,,"10.173.63.72 - - [04/May/2026 10:46:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.36,0.02,1.13,0.26,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:46:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.51,0.32,0.86,0.22,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:46:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.04,0.32,0.93,0.4,0.57,,1,,"10.173.63.72 - - [04/May/2026 10:46:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.56,-0.77,1.13,-0.07,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:46:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.95,0.3,1.09,0.78,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:46:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.4,-0.79,1.15,-0.01,0.84,,1,,"10.173.63.72 - - [04/May/2026 10:46:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.89,-0.25,0.82,0.49,0.71,,1,,"10.173.63.72 - - [04/May/2026 10:46:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.05,-0.45,1.16,0.22,0.72,,1,,"10.173.63.72 - - [04/May/2026 10:46:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.65,-0.71,0.84,0.26,0.74,,1,,"10.173.63.72 - - [04/May/2026 10:46:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.62,0.75,0.9,0.76,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:46:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.41,0.93,1.03,0.79,0.84,,1,,"10.173.63.72 - - [04/May/2026 10:46:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.75,0.49,0.99,0.74,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:46:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.75,0.3,0.94,0.66,0.72,,1,,"10.173.63.72 - - [04/May/2026 10:46:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,0.27,-0.49,1.19,0.32,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:46:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.52,0.95,0.88,0.44,0.81,,1,,"10.173.63.72 - - [04/May/2026 10:46:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:46,-0.85,-0.5,1.04,-0.1,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:46:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.34,-0.11,1.16,0.24,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:47:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.37,0.98,0.92,0.51,0.8,,1,,"10.173.63.72 - - [04/May/2026 10:47:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.65,0.38,0.93,0.65,0.69,,1,,"10.173.63.72 - - [04/May/2026 10:47:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.58,0.84,1.05,0.44,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:47:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.38,0.58,0.87,0.36,0.64,,1,,"10.173.63.72 - - [04/May/2026 10:47:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.55,0.58,0.86,0.3,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:47:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.24,-0.48,0.85,0.2,0.58,,1,,"10.173.63.72 - - [04/May/2026 10:47:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.05,0.13,0.87,0.32,0.51,,1,,"10.173.63.72 - - [04/May/2026 10:47:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.45,0.49,0.94,0.63,0.66,,1,,"10.173.63.72 - - [04/May/2026 10:47:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.4,0.22,1.19,0.6,0.74,,1,,"10.173.63.72 - - [04/May/2026 10:47:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.26,0.39,0.94,0.53,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:47:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.74,0.78,1.15,0.89,0.91,,1,,"10.173.63.72 - - [04/May/2026 10:47:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.14,-0.64,1.12,0.11,0.75,,1,,"10.173.63.72 - - [04/May/2026 10:47:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.87,-0.87,1.1,0.37,0.95,,1,,"10.173.63.72 - - [04/May/2026 10:47:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.58,-0.5,1.18,0.03,0.81,,1,,"10.173.63.72 - - [04/May/2026 10:47:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.12,0.08,1.16,0.45,0.67,,1,,"10.173.63.72 - - [04/May/2026 10:47:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.12,-0.59,1.06,0.12,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:47:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.74,-0.83,0.99,-0.19,0.86,,1,,"10.173.63.72 - - [04/May/2026 10:47:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.4,-0.91,0.85,-0.15,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:47:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.27,-0.25,0.95,0.14,0.59,,1,,"10.173.63.72 - - [04/May/2026 10:47:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.47,-0.59,1.19,0.36,0.81,,1,,"10.173.63.72 - - [04/May/2026 10:47:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,0.57,0.4,0.84,0.6,0.63,,1,,"10.173.63.72 - - [04/May/2026 10:47:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:47,-0.85,-0.9,0.97,-0.26,0.91,,1,,"10.173.63.72 - - [04/May/2026 10:47:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.89,0.49,1.05,0.22,0.84,,1,,"10.173.63.72 - - [04/May/2026 10:48:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.13,-0.65,1.06,0.18,0.72,,1,,"10.173.63.72 - - [04/May/2026 10:48:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.54,-0.22,0.89,0.04,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:48:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.6,0.57,1.15,0.37,0.82,,1,,"10.173.63.72 - - [04/May/2026 10:48:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.18,0.72,0.9,0.6,0.67,,1,,"10.173.63.72 - - [04/May/2026 10:48:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.97,-0.86,0.86,0.32,0.9,,1,,"10.173.63.72 - - [04/May/2026 10:48:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.26,-0.47,1.08,0.29,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:48:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.45,-0.05,1.01,0.17,0.64,,1,,"10.173.63.72 - - [04/May/2026 10:48:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.04,-0.36,1.09,0.23,0.66,,1,,"10.173.63.72 - - [04/May/2026 10:48:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.45,0.66,1.08,0.43,0.78,,1,,"10.173.63.72 - - [04/May/2026 10:48:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.77,0.48,0.8,0.68,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:48:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.51,-0.41,0.97,0.02,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:48:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.71,-0.52,1.1,0.43,0.81,,1,,"10.173.63.72 - - [04/May/2026 10:48:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.79,0.69,0.98,0.82,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:48:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.49,0.52,0.87,0.63,0.65,,1,,"10.173.63.72 - - [04/May/2026 10:48:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.73,-0.63,1.12,-0.08,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:48:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.2,0.77,1.06,0.54,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:48:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.79,0.62,1.04,0.29,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:48:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.28,0.89,0.83,0.48,0.72,,1,,"10.173.63.72 - - [04/May/2026 10:48:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.44,-0.55,0.89,-0.03,0.66,,1,,"10.173.63.72 - - [04/May/2026 10:48:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,0.39,0.57,0.87,0.61,0.64,,1,,"10.173.63.72 - - [04/May/2026 10:48:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.92,-0.03,0.9,-0.02,0.74,,1,,"10.173.63.72 - - [04/May/2026 10:48:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.62,0.02,0.82,0.07,0.59,,1,,"10.173.63.72 - - [04/May/2026 10:48:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:48,-0.54,0.83,1.1,0.46,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:48:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.42,0.52,1.14,0.69,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:49:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.23,0.4,1.03,0.55,0.65,,1,,"10.173.63.72 - - [04/May/2026 10:49:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.26,-0.72,1.03,0.19,0.74,,1,,"10.173.63.72 - - [04/May/2026 10:49:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.16,-0.02,0.97,0.26,0.57,,1,,"10.173.63.72 - - [04/May/2026 10:49:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.05,-0.09,0.91,0.26,0.53,,1,,"10.173.63.72 - - [04/May/2026 10:49:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.56,-0.97,0.85,0.15,0.81,,1,,"10.173.63.72 - - [04/May/2026 10:49:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.16,-0.11,1.14,0.29,0.67,,1,,"10.173.63.72 - - [04/May/2026 10:49:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.4,0.75,0.99,0.45,0.75,,1,,"10.173.63.72 - - [04/May/2026 10:49:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.05,0.64,1.17,0.59,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:49:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.21,0.95,0.87,0.68,0.75,,1,,"10.173.63.72 - - [04/May/2026 10:49:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.8,0.07,0.9,0.59,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:49:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.49,-0.94,1.05,0.2,0.86,,1,,"10.173.63.72 - - [04/May/2026 10:49:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.4,0.5,0.98,0.63,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:49:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.09,-0.22,0.94,0.27,0.56,,1,,"10.173.63.72 - - [04/May/2026 10:49:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.37,-0.3,0.81,0.29,0.54,,1,,"10.173.63.72 - - [04/May/2026 10:49:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.25,0.7,1.03,0.66,0.73,,1,,"10.173.63.72 - - [04/May/2026 10:49:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.96,0,0.97,0,0.79,,1,,"10.173.63.72 - - [04/May/2026 10:49:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.31,-0.96,1.08,0.14,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:49:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.53,0.39,0.99,0.64,0.69,,1,,"10.173.63.72 - - [04/May/2026 10:49:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.01,-0.7,1.11,0.14,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:49:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.88,0.67,1.18,0.91,0.93,,1,,"10.173.63.72 - - [04/May/2026 10:49:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.43,0.59,1.07,0.41,0.75,,1,,"10.173.63.72 - - [04/May/2026 10:49:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,0.54,0.85,1.05,0.81,0.84,,1,,"10.173.63.72 - - [04/May/2026 10:49:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:49,-0.59,-0.27,0.99,0.04,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:49:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.08,0.55,0.85,0.49,0.59,,1,,"10.173.63.72 - - [04/May/2026 10:50:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.3,-0.11,0.96,0.38,0.58,,1,,"10.173.63.72 - - [04/May/2026 10:50:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.29,-0.42,0.8,0.03,0.55,,1,,"10.173.63.72 - - [04/May/2026 10:50:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.83,0.74,1.03,0.31,0.88,,1,,"10.173.63.72 - - [04/May/2026 10:50:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.73,0.43,1.15,0.28,0.82,,1,,"10.173.63.72 - - [04/May/2026 10:50:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.96,0.41,1.09,0.82,0.87,,1,,"10.173.63.72 - - [04/May/2026 10:50:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.12,-0.22,1.18,0.28,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:50:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.19,0.96,0.9,0.56,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:50:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.63,0.16,0.95,0.16,0.66,,1,,"10.173.63.72 - - [04/May/2026 10:50:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.99,-0.78,0.89,-0.29,0.89,,1,,"10.173.63.72 - - [04/May/2026 10:50:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.63,0.75,1.15,0.42,0.87,,1,,"10.173.63.72 - - [04/May/2026 10:50:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.58,0.15,0.99,0.19,0.67,,1,,"10.173.63.72 - - [04/May/2026 10:50:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.62,0.98,0.9,0.42,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:50:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.06,0.86,0.81,0.54,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:50:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.41,-0.99,1.15,0.19,0.91,,1,,"10.173.63.72 - - [04/May/2026 10:50:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.28,-0.12,1.14,0.43,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:50:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.07,-0.48,1.01,0.2,0.65,,1,,"10.173.63.72 - - [04/May/2026 10:50:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.59,-0.02,0.88,0.09,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:50:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.81,-0.03,0.88,0.01,0.69,,1,,"10.173.63.72 - - [04/May/2026 10:50:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.37,0.58,1.12,0.69,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:50:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.84,-0.31,0.86,-0.1,0.72,,1,,"10.173.63.72 - - [04/May/2026 10:50:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.59,-0.49,0.87,0.32,0.67,,1,,"10.173.63.72 - - [04/May/2026 10:50:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,-0.2,-0.71,1.05,0.05,0.74,,1,,"10.173.63.72 - - [04/May/2026 10:50:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.34,0.86,1.15,0.78,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:50:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:50,0.46,0.66,0.91,0.68,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:50:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.44,0.31,1.14,0.63,0.73,,1,,"10.173.63.72 - - [04/May/2026 10:51:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.09,0.93,1.15,0.72,0.86,,1,,"10.173.63.72 - - [04/May/2026 10:51:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.67,0.28,0.98,0.2,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:51:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.27,-0.12,1.17,0.26,0.7,,1,,"10.173.63.72 - - [04/May/2026 10:51:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.25,0.56,0.95,0.42,0.65,,1,,"10.173.63.72 - - [04/May/2026 10:51:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.28,-0.19,1.12,0.22,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:51:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.65,-0.79,0.84,0.23,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:51:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.26,0.6,1.04,0.46,0.71,,1,,"10.173.63.72 - - [04/May/2026 10:51:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.75,-0.37,1.03,0.47,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:51:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.71,-0.91,0.86,0.22,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:51:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.71,-0.73,1.07,0.35,0.85,,1,,"10.173.63.72 - - [04/May/2026 10:51:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.02,0.95,0.84,0.6,0.73,,1,,"10.173.63.72 - - [04/May/2026 10:51:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.58,-0.25,0.85,0.39,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:51:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.56,-0.4,1.19,0.08,0.79,,1,,"10.173.63.72 - - [04/May/2026 10:51:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.24,0.66,0.95,0.62,0.68,,1,,"10.173.63.72 - - [04/May/2026 10:51:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.96,-0.66,0.8,0.37,0.82,,1,,"10.173.63.72 - - [04/May/2026 10:51:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.68,0.05,1.11,0.61,0.75,,1,,"10.173.63.72 - - [04/May/2026 10:51:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.96,0.25,0.91,0.71,0.78,,1,,"10.173.63.72 - - [04/May/2026 10:51:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.43,0.16,0.92,0.22,0.59,,1,,"10.173.63.72 - - [04/May/2026 10:51:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.52,0.8,1.17,0.48,0.87,,1,,"10.173.63.72 - - [04/May/2026 10:51:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.31,0.12,0.95,0.25,0.58,,1,,"10.173.63.72 - - [04/May/2026 10:51:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.15,-0.87,0.97,0.08,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:51:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,-0.43,-0.89,0.91,-0.14,0.78,,1,,"10.173.63.72 - - [04/May/2026 10:51:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.9,-0.87,0.87,0.3,0.88,,1,,"10.173.63.72 - - [04/May/2026 10:51:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:51,0.53,-0.38,0.84,0.33,0.61,,1,,"10.173.63.72 - - [04/May/2026 10:51:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,0.13,0.78,1.08,0.66,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:52:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.63,0.34,0.87,0.19,0.65,,1,,"10.173.63.72 - - [04/May/2026 10:52:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.22,0.26,1.08,0.37,0.65,,1,,"10.173.63.72 - - [04/May/2026 10:52:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.54,0.49,1.1,0.35,0.76,,1,,"10.173.63.72 - - [04/May/2026 10:52:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,0.13,-0.74,1.11,0.17,0.77,,1,,"10.173.63.72 - - [04/May/2026 10:52:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.72,-0.74,1.11,-0.12,0.88,,1,,"10.173.63.72 - - [04/May/2026 10:52:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.56,-0.88,1.09,-0.12,0.87,,1,,"10.173.63.72 - - [04/May/2026 10:52:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,0.82,-0.37,0.83,0.43,0.71,,1,,"10.173.63.72 - - [04/May/2026 10:52:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,0.17,0.27,0.84,0.43,0.52,,1,,"10.173.63.72 - - [04/May/2026 10:52:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.45,0.47,0.94,0.32,0.66,,1,,"10.173.63.72 - - [04/May/2026 10:52:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.25,0.43,1.05,0.41,0.67,,1,,"10.173.63.72 - - [04/May/2026 10:52:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.73,0.15,1.07,0.16,0.75,,1,,"10.173.63.72 - - [04/May/2026 10:52:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.57,-0.89,0.97,-0.16,0.83,,1,,"10.173.63.72 - - [04/May/2026 10:52:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.52,-0.02,1.01,0.16,0.66,,1,,"10.173.63.72 - - [04/May/2026 10:52:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 10:52,-0.99,0.77,1.12,0.3,0.97,,1,,"10.173.63.72 - - [04/May/2026 10:52:35] ""POST /dataset HTTP/1.1"" 200 -"
